id,univ_rank,univ_factor,major_rank,major_factor,know_reason,prof_exp,study_hard,time_eff,edu_doubt,learn_fun,study_mate,try_hard,write_vol,find_data,self_study,try_fail,get_fdbk,real_appl,ask_q,fit_major,enjoy_major,cont_major,int_major,rechoice_major,why_not_rechoice,move_univ,change_major,change_career,take_leave,drop_out,go_abroad,go_grad,work_fee,has_future_job,future_job_desc,job_region,has_income,has_major_income,income_class,income_contest,income_perf,income_broadcast,income_studio,income_creator,income_choreo,info_dept,info_career_center,info_online,info_family,info_friends,info_academy,info_self,help_financial,help_resume,help_career,help_social,help_no,smoke_exp,drink_freq,exercise_reg,weight_control,burnout,mental_health,physical_health,birth_area,current_area,housing_type,housing_infra,housing_transit,housing_safety,housing_hygiene,housing_green,housing_culture,housing_edu,housing_neighbor,move_for_univ,stay_after,non_stay_reason,lecture_fac,support_fac,scholarship,tuition,transport,prac_cls,theory_cls,prof_effort,lecture_qual,admin_serv,car_spt,intern_abroad,total_univ,career_course,career_mentoring,job_test,job_prep,field_practice,abroad_practice,job_info,job_fair,prof_hi,prof_chat,prof_class_talk,prof_other_talk,prof_career,prof_personal,prof_grade,prof_event,peer_personal,peer_class,peer_study,peer_career,peer_advice,peer_event,peer_external,students_diligent,course_variety,student_interact,prof_passion,prof_access,major_belong,major_proud,univ_belong,univ_proud,gender,grade,enter_type,enter_year,major_detail,dance_years,exp_solo_comp,exp_group_comp,exp_concours,exp_perf,exp_video,exp_broadcast,univ_name,univ_area,univ_course_year
251,1,prefer_prof,1,on_interest,5,5,4,5,4,4,5,4,2,2,4,4,5,4,4,5,5,5,5,1,,1,1,1,1,1,1,1,5,0,,chungcheong,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,4,4,4,5,3,5,4,no_weight,1,2,2,yeongnam,chungcheong,independent,4,4,3,4,2,2,2,3,1,1,,4,3,4,4,4,5,5,4,4,4,3,2,3,0,0,1,1,1,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,5,5,5,0,3,transfer,2025,choreo,4to7,1,1,1,1,1,1,wsu,chungcheong,4
252,2,parent_teacher,1,career_goals,4,4,4,3,4,5,5,3,2,2,4,4,4,3,4,4,4,4,5,1,,1,1,1,1,1,1,3,2,1,"highschool_teacher, professor, academy_head",seoul,0,0,,,,,,,,,,,,,,,,,,,,4,4,1,keep_weight,0,5,3,yeongnam,seoul,independent,3,3,4,4,4,3,4,3,1,1,,4,3,3,1,4,3,4,4,4,3,4,3,4,1,0,1,0,0,0,0,0,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,5,4,3,5,5,5,5,1,1,early,2025,streetdance,4to7,1,1,0,1,1,0,bau,seoul,2
253,1,social_reputation,1,on_interest,3,4,4,4,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,,1,1,1,1,1,1,1,3,1,"performance_director, choreographer",seoul,0,0,,,,,,,,,,,,,,,,,,,,4,4,4,lose_weight,0,3,4,yeongnam,seoul,independent,4,4,4,4,4,4,4,4,1,1,,4,4,3,3,4,4,4,4,4,4,4,3,4,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,early,2025,choreo,4to7,0,0,0,0,1,0,bau,seoul,2
254,2,major_apportunity,1,on_interest,4,5,5,4,5,5,5,4,3,3,5,5,5,5,5,5,5,5,5,1,,1,1,1,1,1,1,3,5,0,,chungcheong,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,4,5,3,4,5,4,1,3,lose_weight,0,4,3,yeongnam,chungcheong,independent,3,3,3,3,3,3,3,3,1,1,,3,3,3,3,4,5,4,4,4,3,3,3,3,0,0,0,0,1,0,1,0,4,4,5,4,3,3,3,4,5,5,5,3,5,3,4,4,3,3,4,3,4,4,3,3,0,4,transfer,2024,streetdance,4to7,1,1,0,1,1,0,wsu,chungcheong,4
255,1,social_reputation,1,on_interest,5,5,4,4,1,5,5,4,2,4,4,5,4,5,4,5,5,5,5,0,bad_prospects,1,1,1,2,1,3,3,2,1,"professor, high_instructor, academy_instructor, battler, dance_team",seoul,1,1,0,1,1,0,0,0,0,0,,,,1,1,,3,3,3,4,5,1,3,3,lose_weight,1,5,2,yeongnam,seoul,parents,3,3,3,3,3,3,3,3,1,1,,4,4,4,2,4,5,5,5,5,4,3,3,5,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,early,2024,streetdance,2to4,1,1,1,1,1,0,sku,seoul,4
256,1,edu_duration,1,career_goals,3,4,4,4,3,3,4,4,2,2,5,4,4,3,2,4,5,5,5,1,,2,1,1,1,1,1,1,1,0,,seoul,0,0,,,,,,,,,,,,,,,,,,,,2,3,3,keep_weight,0,4,4,yeongnam,seoul,independent,3,3,3,3,3,3,3,3,1,1,,3,2,3,2,5,4,4,4,4,4,4,3,4,1,1,1,1,1,0,0,1,5,5,4,5,4,5,5,5,4,4,4,4,4,4,4,4,3,5,4,4,4,4,4,4,0,1,early,2025,streetdance,2to4,1,1,1,1,1,0,bau,seoul,2
257,1,major_apportunity,1,on_interest,5,4,4,3,4,4,5,5,4,3,5,5,5,5,4,3,5,5,5,1,,1,1,1,1,1,1,1,2,1,"academy_head, professor",wherever,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,5,5,5,5,4,3,1,gain_weight,1,2,2,yeongnam,chungcheong,independent,4,3,3,4,4,4,3,3,1,1,,4,3,3,4,5,5,5,5,5,3,4,4,4,1,1,1,0,1,0,1,0,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,4,3,5,4,4,3,3,3,1,4,transfer,2024,streetdance,7to10,1,1,0,1,1,1,wsu,chungcheong,4
258,1,commute_near,1,career_goals,3,3,4,4,3,3,5,4,3,3,4,4,4,3,3,5,5,5,5,1,,1,1,1,1,1,1,1,3,1,academy_instructor,wherever,1,0,,,,,,,,,,,,,,,,,,,,1,4,3,lose_weight,0,4,4,yeongnam,yeongnam,parents,3,3,3,3,3,3,3,3,0,0,better_job,4,4,4,3,3,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,3,0,1,early,2025,choreo,2to4,1,1,1,1,1,0,yu,yeongnam,4
259,2,job_prospects,1,on_interest,5,5,5,4,3,5,5,4,3,2,3,4,4,4,3,5,4,4,4,1,,3,3,4,3,3,3,3,5,0,,seoul,0,0,,,,,,,,,,,,,,,,,,,,1,4,3,lose_weight,1,5,5,yeongnam,yeongnam,parents,3,3,3,3,3,3,3,3,0,1,,4,3,4,3,4,4,4,4,4,4,5,5,4,0,0,1,0,1,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,0,1,early,2025,jazzdance,less2,1,1,1,1,1,0,yu,yeongnam,4
260,3,major_apportunity,1,on_interest,3,4,4,4,4,3,4,3,3,3,4,4,4,4,3,4,4,4,4,1,,1,1,3,1,1,3,3,3,1,"pe_teacher, educator",yeongnam,0,0,,,,,,,,,,,,,,,,,,,,1,4,5,lose_weight,1,3,2,yeongnam,yeongnam,independent,3,3,3,3,3,3,3,3,1,0,reduce_housing_cost,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,1,1,0,0,0,5,5,5,5,4,3,3,4,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,0,1,early,2025,sportsdance,over10,1,1,1,1,0,0,yu,yeongnam,4
261,1,major_apportunity,1,career_goals,3,3,3,3,3,4,2,3,2,2,4,4,4,4,3,3,4,5,5,1,,3,2,2,2,3,2,4,3,1,instructor,abroad,1,0,,,,,,,,,,,,,,,,,,,,1,3,3,lose_weight,1,2,2,yeongnam,yeongnam,dormitory,3,3,3,3,4,3,4,3,1,0,better_culture,3,4,4,3,3,3,3,4,4,4,3,3,2,0,0,0,0,1,1,0,0,3,3,3,3,3,3,3,4,2,2,2,2,2,3,2,3,3,2,4,3,3,3,4,4,1,1,early,2025,streetdance,less2,0,1,0,1,0,0,dku,yeongnam,2
262,1,total,1,total,4,3,4,2,5,5,3,2,4,2,3,2,4,2,5,3,4,4,4,0,interest_change,1,1,1,1,1,1,4,5,1,creator,wherever,0,0,,,,,,,,,,,,,,,,,,,,1,2,4,no_weight,0,2,4,yeongnam,yeongnam,parents,4,4,3,4,3,2,1,4,0,0,family_location,4,4,5,3,4,4,5,5,4,3,4,3,4,0,0,0,0,0,0,0,0,5,5,5,5,4,3,3,2,2,4,3,2,3,3,2,4,3,5,5,5,4,3,4,3,1,1,early,2025,no_major,less2,0,0,0,0,1,0,dku,yeongnam,2
263,3,major_apportunity,1,on_interest,4,4,4,3,3,4,4,3,2,2,3,3,3,3,3,4,4,4,4,1,,5,2,2,3,4,3,3,2,0,,seoul,0,0,,,,,,,,,,,,,,,,,,,,1,5,3,no_weight,1,2,4,chungcheong,yeongnam,dormitory,2,1,4,3,3,3,3,3,1,0,better_culture,4,2,4,3,2,4,4,4,4,3,3,3,4,0,0,1,0,1,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,1,regular,2025,streetdance,2to4,1,1,0,1,1,1,dku,yeongnam,2
264,1,commute_near,1,on_interest,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,,1,1,1,1,1,3,1,1,1,"dancer, performance_director",wherever,1,0,,,,,,,,,,,,,,,,,,,,1,4,4,gain_weight,0,5,5,yeongnam,yeongnam,parents,3,3,3,3,3,3,3,3,0,1,,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,early,2025,streetdance,4to7,1,1,1,1,1,0,dku,yeongnam,2
265,2,etc,1,job_prospects,1,3,2,1,1,3,5,4,4,4,4,5,2,4,4,4,2,5,5,0,flexibility,2,2,2,4,5,5,3,5,0,,seoul,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,4,5,5,4,4,3,4,4,keep_weight,1,4,4,seoul,seoul,independent,4,1,4,4,4,3,2,3,0,1,,5,3,1,1,2,1,5,2,1,4,3,1,1,0,0,1,0,1,0,0,0,4,4,4,4,4,5,4,1,4,4,3,4,4,4,5,3,1,4,3,4,1,1,1,3,0,4,early,2021,streetdance,4to7,1,1,0,1,1,1,sku,seoul,4
266,2,job_prospects,1,on_interest,5,5,5,3,4,4,5,5,3,2,5,4,5,5,5,4,4,5,5,1,,2,2,2,2,2,3,3,4,1,dancer,wherever,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,4,4,4,4,4,1,2,4,keep_weight,1,3,4,yeongnam,chungcheong,independent,4,4,4,3,3,4,3,4,1,0,better_job,3,2,4,5,4,4,4,4,4,4,4,5,4,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,0,2,early,2024,streetdance,4to7,1,1,0,1,1,0,wsu,chungcheong,2
267,1,edu_structure,1,career_goals,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,4,3,4,4,1,,2,2,2,2,2,2,2,2,1,,seoul,1,0,,,,,,,,,,,,,,,,,,,,3,4,3,keep_weight,0,4,4,chungcheong,seoul,independent,3,3,3,3,3,3,3,3,1,1,,4,3,3,3,4,4,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,0,1,early,2025,choreo,2to4,0,1,0,1,1,0,jau,seoul,2
268,1,social_reputation,1,on_interest,5,4,5,4,2,5,5,3,2,2,4,4,4,4,4,3,4,4,4,1,,1,1,1,1,1,1,1,1,1,"afterschool_instructor, teacher, academy_instructor",seoul,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,4,5,4,4,5,1,3,3,lose_weight,0,4,3,yeongnam,chungcheong,independent,3,3,3,3,4,4,3,4,1,0,better_job,4,4,4,4,5,5,5,5,5,4,4,4,4,1,1,1,1,1,0,1,0,5,5,4,4,4,4,4,5,4,5,4,5,5,4,4,5,5,5,5,5,5,5,4,4,0,2,early,2022,streetdance,2to4,1,1,0,1,1,0,wsu,chungcheong,2
269,1,edu_structure,1,on_interest,4,5,3,4,4,5,5,4,2,2,5,5,5,4,4,4,4,5,5,1,,1,1,1,1,1,1,1,4,1,"academy_instructor, battler",wherever,1,0,,,,,,,,,,,,,,,,,,,,2,4,2,lose_weight,1,3,4,yeongnam,chungcheong,independent,4,4,3,3,2,3,3,3,1,1,,2,3,4,4,5,5,4,5,5,4,5,4,5,1,1,1,0,1,0,0,0,5,5,5,5,5,3,3,4,5,5,5,5,5,5,5,4,4,5,5,4,5,4,5,4,0,1,early,2025,streetdance,less2,1,1,0,1,1,0,wsu,chungcheong,2
270,1,major_apportunity,1,on_interest,4,4,4,3,2,4,4,4,3,4,4,4,4,4,4,3,4,4,4,1,,1,2,2,2,2,2,2,3,0,,seoul,0,0,,,,,,,,,,,,,,,,,,,,1,4,1,keep_weight,1,3,2,yeongnam,chungcheong,dormitory,2,3,4,2,3,3,3,4,1,0,better_job,2,2,4,4,4,4,3,4,4,4,4,3,3,1,1,1,1,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,0,1,early,2025,streetdance,less2,0,1,1,1,0,0,wsu,yeongnam,2
271,1,edu_structure,1,on_interest,4,4,4,3,3,5,5,4,4,2,5,4,5,4,4,4,3,4,4,1,,1,4,1,1,1,1,1,5,0,,yeongnam,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,4,1,3,5,lose_weight,1,3,3,yeongnam,chungcheong,dormitory,2,3,3,1,3,3,3,3,1,1,,4,2,3,3,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,5,4,4,4,2,4,4,4,2,4,3,1,4,4,2,4,4,4,4,4,4,4,4,4,0,1,early,2025,choreo,less2,1,1,0,1,1,0,wsu,chungcheong,2
272,3,parent_teacher,1,on_interest,2,4,4,3,3,4,4,4,4,2,4,4,4,3,5,3,4,4,4,1,,4,2,2,2,3,2,2,4,0,,wherever,1,1,,,1,,,,,,,,1,1,,,4,4,4,3,5,1,5,3,lose_weight,1,3,3,abroad,chungcheong,independent,3,3,3,4,3,3,3,2,1,1,,2,3,3,3,5,2,3,3,3,3,3,2,3,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,0,1,early,2025,streetdance,less2,1,0,0,1,1,0,wsu,chungcheong,4
273,1,prefer_prof,1,career_goals,4,3,3,3,2,4,4,3,3,3,4,4,4,3,4,3,4,4,3,1,,2,1,1,1,1,1,2,4,1,"academy_instructor, dance_team",yeongnam,1,0,,,,,,,,0,0,1,0,0,0,0,,,,,,1,4,3,keep_weight,1,3,2,yeongnam,chungcheong,independent,4,3,3,4,4,3,3,3,1,0,better_job,4,3,3,3,4,4,4,5,5,4,3,3,4,1,1,1,0,1,0,0,0,5,4,4,4,3,2,3,4,4,4,3,4,4,3,3,4,3,4,5,3,4,5,4,4,0,2,early,2023,streetdance,2to4,1,1,0,1,1,0,wsu,chungcheong,2
274,3,prefer_prof,1,on_interest,5,5,5,5,1,5,2,3,5,4,4,4,4,4,3,3,5,5,5,1,,2,1,1,1,1,1,4,5,1,music_job,seoul,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,3,4,4,5,1,4,3,lose_weight,0,4,4,chungcheong,seoul,independent,3,3,3,3,3,3,3,3,1,1,,5,2,4,2,3,5,5,5,5,3,4,3,4,0,1,0,0,1,0,0,0,5,5,5,5,5,5,5,5,1,3,3,1,1,4,1,3,3,3,5,5,2,3,3,3,0,2,early,2024,choreo,2to4,0,1,0,1,1,0,sku,seoul,4
275,2,edu_structure,1,on_interest,4,4,4,4,3,4,4,3,3,3,4,4,4,4,2,4,4,4,4,1,,1,1,1,1,1,1,1,4,1,academy_instructor,seoul,0,0,,,,,,,,,,,,,,,,,,,,3,5,3,lose_weight,0,4,4,chungcheong,seoul,independent,3,3,3,3,3,3,3,3,1,1,,5,5,3,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,early,2024,choreo,2to4,0,1,0,1,1,0,sku,seoul,4
276,3,major_apportunity,1,on_interest,5,4,3,4,3,5,4,3,3,3,5,4,3,5,3,4,5,5,5,0,job_difficulty,1,3,3,1,1,1,5,5,1,"academy_instructor, backup_dancer, police",seoul,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,2,5,5,5,5,4,4,3,lose_weight,1,4,3,seoul,seoul,parents,4,4,3,3,3,3,3,4,0,0,better_job,5,3,1,3,5,5,5,5,5,4,5,2,5,0,1,0,0,0,0,0,0,5,5,4,4,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,5,0,2,early,2024,choreo,less2,1,0,1,0,0,0,sku,seoul,4
277,3,major_apportunity,1,on_interest,3,4,5,3,4,5,5,4,3,2,4,3,4,3,4,5,5,5,5,1,,2,2,2,1,1,1,5,4,1,professor,seoul,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,4,2,2,4,5,3,6,2,lose_weight,0,5,3,seoul,seoul,independent,4,4,3,3,2,4,4,4,1,1,,4,3,1,2,2,5,5,5,5,4,5,2,5,0,1,0,0,1,0,0,0,5,5,5,5,5,5,5,5,4,3,3,3,3,3,2,4,4,3,5,5,4,3,5,4,0,2,early,2024,streetdance,2to4,1,0,0,1,1,0,sku,seoul,4
278,2,parent_teacher,1,on_interest,4,4,4,4,2,4,4,3,2,3,4,3,4,4,3,4,4,4,4,1,,3,3,3,1,1,1,2,2,0,,seoul,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,3,3,3,4,2,5,3,gain_weight,1,4,4,seoul,seoul,parents,4,4,4,4,4,4,4,4,0,1,,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,5,5,4,4,3,3,2,3,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,early,2024,streetdance,less2,0,0,0,1,1,0,sku,seoul,4
279,2,grade_fit,1,on_interest,4,4,3,3,3,4,5,3,2,2,4,3,4,3,3,4,4,4,4,1,,1,3,3,1,1,1,3,2,1,"academy_instructor, choreographer",seoul,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,4,3,3,3,5,4,5,3,lose_weight,1,3,3,seoul,seoul,independent,3,4,4,4,4,4,4,3,0,0,better_job,4,4,1,2,2,4,4,4,4,4,4,4,4,1,1,0,0,1,0,0,0,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,4,4,4,0,2,early,2024,choreo,2to4,0,1,0,1,1,0,sku,seoul,4
280,1,prefer_prof,1,on_interest,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,5,5,1,,2,1,1,2,1,1,4,4,0,,seoul,1,0,,,,,,,,,,,,,,,,,,,,1,2,3,keep_weight,0,4,4,seoul,seoul,parents,4,4,4,4,4,4,4,3,0,1,,4,4,3,3,3,4,4,4,4,3,3,3,4,0,0,0,0,1,0,0,0,5,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3,4,3,4,4,4,4,4,4,1,2,early,2022,streetdance,2to4,0,0,0,1,0,0,sku,seoul,4
281,2,prefer_prof,1,career_goals,4,3,5,4,2,4,4,4,3,3,5,4,3,5,4,3,5,5,5,1,,4,2,2,1,1,2,5,5,1,dancer,seoul,1,1,,,1,,,1,,1,,,,,,,4,3,3,4,4,1,4,2,lose_weight,1,3,3,seoul,seoul,independent,3,3,3,3,3,3,4,2,1,0,with_parents,5,3,1,3,4,3,4,4,4,4,4,4,2,0,0,0,0,1,0,0,0,5,5,5,4,3,2,1,3,3,3,3,3,3,5,3,3,5,4,4,3,3,3,3,3,0,2,early,2024,streetdance,2to4,1,0,0,1,1,0,sku,seoul,4
282,1,major_apportunity,1,on_interest,4,4,4,4,4,5,5,4,2,2,5,5,3,3,4,4,5,5,5,1,,1,1,1,1,1,3,2,3,0,,seoul,0,0,,,,,,,,,,,,,,,,,,,,1,4,3,lose_weight,0,4,4,seoul,chungcheong,independent,4,3,3,4,3,3,3,3,1,0,family_location,4,3,4,3,4,5,4,5,5,4,4,5,5,1,1,1,0,1,0,0,0,5,4,5,5,4,5,4,5,3,4,3,3,4,4,3,4,4,4,4,4,5,5,4,5,0,1,early,2025,streetdance,less2,0,1,0,1,1,0,wsu,chungcheong,2
283,1,social_reputation,1,on_interest,4,5,3,3,1,4,5,5,3,3,5,5,4,4,4,4,3,4,4,1,,2,2,3,2,3,4,4,5,0,,seoul,1,1,1,,,,1,1,,,,1,,1,,,1,3,2,4,3,3,4,3,no_weight,1,3,2,seoul,seoul,parents,4,4,3,3,3,3,3,4,0,0,better_job,3,2,3,2,1,3,2,2,4,1,1,3,3,0,0,0,0,0,0,0,0,4,4,4,3,1,1,2,4,3,4,3,1,3,1,2,4,3,3,3,4,3,4,4,4,0,2,regular,2023,jazzdance,4to7,1,1,1,1,1,0,sau,seoul,3
284,3,parent_teacher,1,on_interest,3,3,4,5,1,5,5,5,2,4,4,4,5,5,5,5,5,5,5,1,,3,1,1,1,3,1,5,5,0,,seoul,1,1,1,0,0,0,0,0,0,1,,,,1,1,1,3,3,4,4,5,3,5,3,gain_weight,0,3,2,chungcheong,seoul,independent,2,2,2,2,2,2,2,3,1,0,better_social,5,5,3,3,2,3,4,5,5,3,3,3,3,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,1,1,regular,2025,streetdance,7to10,1,1,0,1,1,1,sau,seoul,3
285,1,major_apportunity,1,on_interest,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,1,,1,2,2,2,1,2,3,5,0,,seoul,1,1,1,1,1,,,,,1,,1,,1,,,4,4,3,3,3,1,4,2,lose_weight,1,2,2,seoul,seoul,independent,3,2,3,3,3,3,4,3,1,0,better_job,3,4,3,3,2,3,3,3,3,3,3,4,4,1,1,1,0,1,0,0,0,5,5,5,4,3,4,4,4,5,5,5,4,4,4,4,4,3,4,4,4,4,4,4,4,0,2,early,2024,choreo,2to4,0,1,0,1,1,0,sau,seoul,3
286,2,major_apportunity,1,on_interest,2,4,4,4,3,4,5,4,2,4,5,5,5,5,5,3,3,3,4,0,low_salary,1,3,3,1,1,4,4,5,0,,seoul,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,4,4,3,4,4,1,4,3,lose_weight,1,3,3,seoul,seoul,parents,4,4,3,3,3,3,3,3,0,0,etc,4,4,3,3,2,4,3,5,3,3,3,4,4,0,0,1,0,0,0,0,0,5,5,5,5,3,4,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,3,0,1,early,2025,streetdance,2to4,1,1,0,1,1,1,sau,seoul,3
287,2,edu_structure,1,on_interest,5,4,4,3,2,4,5,4,3,3,4,4,5,5,3,3,5,5,5,1,,1,2,1,1,1,4,5,3,1,choreographer,wherever,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,4,5,4,4,5,1,3,3,lose_weight,0,4,2,seoul,seoul,dormitory,3,3,3,4,3,3,3,3,1,0,better_culture,3,4,4,3,1,3,3,4,4,4,4,4,5,0,0,1,0,1,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,4,4,4,4,4,4,4,0,2,early,2024,choreo,2to4,1,1,0,1,1,0,sau,seoul,3
288,1,parent_teacher,1,on_interest,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,5,5,5,5,1,,1,1,1,5,1,1,1,5,1,performance_director,seoul,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,1,5,5,lose_weight,1,2,2,abroad,seoul,independent,3,2,4,3,4,3,4,3,1,1,,3,5,1,1,1,4,3,4,3,4,3,3,4,0,0,0,0,1,1,0,0,4,4,4,4,3,2,4,2,5,5,5,5,5,5,5,5,2,4,4,3,5,5,5,5,1,3,early,2023,choreo,over10,1,1,1,1,1,1,sau,seoul,3
289,1,social_reputation,1,on_interest,5,4,5,5,3,5,5,5,3,3,5,5,5,4,5,3,5,5,5,0,flexibility,1,1,3,1,1,4,5,1,1, choreographer,wherever,1,0,,,,,,,,,,,,,,,,,,,,1,4,3,lose_weight,1,3,4,seoul,seoul,dormitory,3,2,4,1,5,4,4,4,1,0,family_location,1,1,1,1,1,5,5,4,4,5,4,2,4,0,0,1,0,0,1,0,0,5,5,5,5,3,4,5,3,5,5,5,5,5,5,3,3,1,5,4,5,5,5,4,3,0,3,regular,2023,streetdance,2to4,0,0,0,1,1,0,sau,seoul,3
290,1,social_reputation,1,on_interest,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,,2,2,2,4,2,2,2,4,1,dancer,seoul,1,0,0,0,0,0,0,0,0,1,1,1,,,1,,,,,,,1,3,3,keep_weight,0,4,4,seoul,seoul,parents,5,5,5,5,5,5,5,5,1,1,,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,early,2025,streetdance,4to7,1,1,0,1,1,1,sau,seoul,3
291,1,edu_structure,1,on_interest,5,5,5,5,1,5,5,4,4,3,4,4,4,4,4,4,4,4,4,1,,1,1,2,2,2,2,2,3,1,"dancer, battler, choreographer",seoul,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,1,3,3,no_weight,1,3,3,seoul,seoul,independent,3,3,3,3,3,3,3,3,1,0,family_location,3,3,3,3,3,3,3,3,3,3,3,3,5,0,0,1,0,1,0,0,0,5,5,5,5,5,5,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,0,1,early,2025,streetdance,less2,1,1,0,0,1,0,sau,seoul,4
292,2,major_apportunity,2,on_interest,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,3,3,3,3,3,3,3,3,1,teacher,seoul,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,1,3,3,keep_weight,1,2,3,chungcheong,seoul,independent,3,3,3,3,3,3,3,3,1,1,,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,early,2025,streetdance,4to7,1,1,1,1,1,0,sau,seoul,3
293,1,major_apportunity,1,on_interest,4,5,5,4,3,4,4,4,4,5,5,5,5,5,4,5,5,5,5,1,,4,3,1,1,2,4,4,5,1,"educator, battler",seoul,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,2,3,3,3,3,1,3,3,lose_weight,1,5,4,seoul,seoul,parents,5,4,5,5,5,5,5,4,0,0,better_job,4,3,4,4,2,4,4,4,4,5,5,4,4,0,0,0,0,0,0,0,0,5,5,5,5,4,5,4,4,3,3,3,3,4,3,2,4,3,3,4,4,4,5,4,5,0,1,regular,2025,streetdance,7to10,1,1,0,1,1,0,sau,seoul,3
